date,price,return
1999-03-10,644.4000244140625,0.0
1999-03-11,649.8499755859375,0.0084574037327675
1999-03-12,648.27001953125,-0.0024312627745548
1999-03-15,655.47998046875,0.0111218484894819
1999-03-16,655.6699829101562,0.0002898676497646
1999-03-17,650.8800048828125,-0.0073054709719723
1999-03-18,659.25,0.0128595056760032
1999-03-19,650.1099853515625,-0.0138642618861395
1999-03-22,649.5499877929688,-0.0008613889514262
1999-03-23,631.9000244140625,-0.0271726021254762
1999-03-24,635.5,0.0056970651160768
1999-03-25,647.530029296875,0.0189300224970496
1999-03-26,643.6799926757812,-0.0059457267569109
1999-03-29,659.469970703125,0.0245307889122119
1999-03-30,655.97998046875,-0.0052921139542623
1999-03-31,646.5900268554688,-0.0143143905193133
1999-04-01,649.9199829101562,0.0051500269357416
1999-04-05,664.8599853515625,0.022987448969501
1999-04-06,665.2899780273438,0.0006467416978837
1999-04-07,672.8400268554688,0.0113485082858331
1999-04-08,679.489990234375,0.0098834241624787
1999-04-09,681.3400268554688,0.0027226841420513
1999-04-12,685.4500122070312,0.0060322088671804
1999-04-13,681.4500122070312,-0.00583558236015
1999-04-14,668.9299926757812,-0.0183726161963091
1999-04-15,669.6099853515625,0.0010165378787416
1999-04-16,668.6500244140625,-0.001433612040591
1999-04-19,652.8900146484375,-0.0235698933525583
1999-04-20,662.0800170898438,0.0140758814428412
1999-04-21,676.6799926757812,0.0220516783607385
1999-04-22,690.010009765625,0.0196991446978256
1999-04-23,687.4099731445312,-0.0037681143523945
1999-04-26,689.97998046875,0.0037386820451008
1999-04-27,689.3599853515625,-0.000898569719032
1999-04-28,683.8400268554688,-0.0080073671425513
1999-04-29,679.5399780273438,-0.0062880917455184
1999-04-30,675.6500244140625,-0.005724392587723
1999-05-03,685.0800170898438,0.0139569190187762
1999-05-04,673.280029296875,-0.0172242475311045
1999-05-05,682.3400268554688,0.0134565071951642
1999-05-06,674.5399780273438,-0.0114313223922553
1999-05-07,681.739990234375,0.0106739592041487
1999-05-10,677.9199829101562,-0.0056033200031371
1999-05-11,683.77001953125,0.008629391032229
1999-05-12,687.4500122070312,0.0053819158059957
1999-05-13,689.25,0.0026183544417868
1999-05-14,673.5700073242188,-0.0227493546257254
1999-05-17,675.0599975585938,0.0022120792466606
1999-05-18,673.010009765625,-0.0030367490302827
1999-05-19,678.9600219726562,0.0088408970456521
1999-05-20,675.2000122070312,-0.0055378956697635
1999-05-21,671.760009765625,-0.0050947902535751
1999-05-24,658.3900146484375,-0.0199029339687133
1999-05-25,647.4500122070312,-0.0166162945943946
1999-05-26,659.5800170898438,0.0187350446430043
1999-05-27,647.780029296875,-0.0178901535632202
1999-05-28,658.6599731445312,0.0167957382994128
1999-06-01,654.2100219726562,-0.0067560673994357
1999-06-02,655.6900024414062,0.0022622405940639
1999-06-03,657.6599731445312,0.0030044238829172
1999-06-04,672.4199829101562,0.0224432235020348
1999-06-07,676.1500244140625,0.0055471901470909
1999-06-08,665.5,-0.0157509783768647
1999-06-09,667.3800048828125,0.0028249509884485
1999-06-10,659.6199951171875,-0.0116275730601003
1999-06-11,654.8699951171875,-0.0072011158472479
1999-06-14,656.260009765625,0.0021225810600602
1999-06-15,660.4000244140625,0.0063084975266374
1999-06-16,676.9199829101562,0.025015078566587
1999-06-17,682.3599853515625,0.0080364039749853
1999-06-18,683.469970703125,0.0016266858775293
1999-06-21,687.3699951171875,0.0057062118033515
1999-06-22,680.5800170898438,-0.0098781996240411
1999-06-23,678.5999755859375,-0.0029093441684827
1999-06-24,670.8499755859375,-0.0114205721762784
1999-06-25,671.2899780273438,0.0006558879889977
1999-06-28,679.760009765625,0.0126175453463066
1999-06-29,691.510009765625,0.0172855122855069
1999-06-30,704.469970703125,0.0187415377282718
1999-07-01,709.489990234375,0.0071259524749358
1999-07-02,716.280029296875,0.0095703098788708
1999-07-06,714.280029296875,-0.0027922040517635
1999-07-07,719.75,0.007658019934436
1999-07-08,718.3099975585938,-0.0020006980776745
1999-07-09,722.8800048828125,0.0063621658333468
1999-07-12,721.8599853515625,-0.0014110495854915
1999-07-13,719.7899780273438,-0.0028676022583667
